parent,distance,keytag,importance,biz_ext,type,photos,building,typecode,shopinfo,poiweight,adname,featured_reviews_remake,tel,id,address,space_num,pname,biz_type,cityname,childtype,atag,name,location,shopid,favorite_num,featured_reviews,category,query_grid_id,page
[],[],日杂店,[],[],购物服务;便民商店/便利店;便民商店/便利店,[],[],060200,0,[],莲湖区,[],15719180686,B0FFFWALLS,二府街22号(北大街地铁站B西南口步行430米),[],陕西省,[],西安市,[],[],鸿宇商店(二府街店),"108.945228,34.266914",[],[],[],shopping,1545,1
[],[],日杂店,[],[],购物服务;便民商店/便利店;便民商店/便利店,[],[],060200,0,[],莲湖区,[],[],B0FFMH95H6,二府街小学北门旁(北大街地铁站B西南口步行430米),[],陕西省,[],西安市,[],[],嘉品云市连锁便利超市(雅庭智能酒店店),"108.945420,34.266865",[],[],[],shopping,1545,1
[],[],服饰鞋包,[],[],购物服务;服装鞋帽皮具店;服装鞋帽皮具店,[],[],061100,0,[],莲湖区,[],[],B0FFKSZI4S,莲湖路第一社区西门旁,[],陕西省,[],西安市,[],[],外贸小铺,"108.946909,34.267784",[],[],[],shopping,1545,1
[],[],特产,[],[],购物服务;专卖店;土特产专卖店|购物服务;综合市场;果品市场,[],[],061214|060704,0,[],新城区,[],18049248092,B0LDU9EFFJ,新城区北大街113号,[],陕西省,[],西安市,[],[],肆宝陕西特产超市(北大街店),"108.947425,34.266995",[],[],[],shopping,1545,1
[],[],服饰鞋包,[],[],购物服务;服装鞋帽皮具店;服装鞋帽皮具店,[],[],061100,0,[],新城区,[],15686213389,B0FFLKHXP8,北大街地铁站C东南口步行300米,[],陕西省,[],西安市,[],[],猫·媛,"108.947443,34.267163",[],[],[],shopping,1545,1
[],[],白酒,[],[],购物服务;专卖店;烟酒专卖店,[],[],061210,0,[],莲湖区,[],[],B0IR3DGUAO,莲湖路第一社区西门旁,[],陕西省,[],西安市,[],[],语杰烟酒店,"108.946945,34.267813",[],[],[],shopping,1545,1
[],[],服装店,[],[],购物服务;服装鞋帽皮具店;服装鞋帽皮具店,[],[],061100,0,[],莲湖区,[],[],B0FFHFGV0N,北大街242号(北大街地铁站B西南口步行180米),[],陕西省,[],西安市,[],[],玛丝恩迪(北大街店),"108.946944,34.267952",[],[],[],shopping,1545,1
[],[],鞋店,[],[],购物服务;服装鞋帽皮具店;服装鞋帽皮具店,[],[],061100,0,[],新城区,[],15091523369,B0I1TDARFB,宏府大厦东门东南50米,[],陕西省,[],西安市,[],[],巨日鞋业(莲湖一社区北店),"108.947427,34.267486",[],[],[],shopping,1545,1
[],[],服饰鞋包,[],[],购物服务;购物相关场所;购物相关场所,[],[],060000,0,[],新城区,[],[],B0M64HJ0PB,北大街辅路与通济中坊交叉口东北20米,[],陕西省,[],西安市,[],[],MoggyBelle,"108.947425,34.266996",[],[],[],shopping,1545,2
[],[],鞋店,[],[],购物服务;服装鞋帽皮具店;品牌鞋店,[],[],061102,0,[],新城区,[],[],B0FFG357C2,宏府大厦东门东南50米,[],陕西省,[],西安市,[],[],戈美其(北大街店),"108.947427,34.267453",[],[],[],shopping,1545,2
[],[],服装店,[],[],购物服务;服装鞋帽皮具店;服装鞋帽皮具店,[],[],061100,0,[],新城区,[],[],B0I26UG4UL,宏府大厦东门东50米,[],陕西省,[],西安市,[],[],爱丽衣舍(北大街店),"108.947427,34.267559",[],[],[],shopping,1545,2
[],[],零食,[],[],购物服务;专卖店;专营店,[],[],061200,0,[],莲湖区,[],13389182260,B0H10XXES9,莲湖一社区东2门旁(北大街地铁站B西南口步行150米),[],陕西省,[],西安市,[],[],如意辣条专卖,"108.946941,34.268138",[],[],[],shopping,1545,2
[],[],特产,[],[],购物服务;专卖店;专营店,[],[],061200,1,[],莲湖区,[],[],B0KR3SXU6M,北大街188号一楼02商铺,[],陕西省,[],西安市,[],[],唐三宝陕西特产超市,"108.946786,34.265803",[],[],[],shopping,1545,2
[],[],服装店,[],[],购物服务;服装鞋帽皮具店;服装鞋帽皮具店,[],[],061100,0,[],莲湖区,[],18700784007,B0FFKSIRNI,北大街254号(北大街地铁站B西南口步行130米),[],陕西省,[],西安市,[],[],一珂锦绣(北大街店),"108.946945,34.268347",[],[],[],shopping,1545,2
[],[],白酒,[],[],购物服务;专卖店;烟酒专卖店,[],[],061210,0,[],新城区,[],[],B0JA9DAFWN,通济南坊与北大街辅路交叉口东北20米,[],陕西省,[],西安市,[],[],恒兴烟酒(通济南坊),"108.947481,34.266266",[],[],[],shopping,1545,2
[],[],"购物服务,购物相关场所,购物相关场所",[],[],购物服务;购物相关场所;购物相关场所,[],[],060000,0,[],新城区,[],19991888886,B0K0FUB9J3,北大街99号通济南坊北一楼,[],陕西省,[],西安市,[],[],西安邮币卡收藏品市场,"108.947930,34.266169",[],[],[],shopping,1545,2
B001D09K1Z,[],家电数码,[],[],购物服务;家电电子卖场;家电电子卖场,[],[],060300,0,[],莲湖区,[],[],B0M6GOPVO1,西华门大街15号宏城国际公寓,[],陕西省,[],西安市,320,[],懂机汇(新城区店),"108.945808,34.265902",[],[],[],shopping,1545,2
[],[],服装店,[],[],购物服务;服装鞋帽皮具店;服装鞋帽皮具店,[],[],061100,0,[],莲湖区,[],[],B0FFMEIAR5,莲湖一社区东2门旁(北大街地铁站B西南口步行120米),[],陕西省,[],西安市,[],[],回味依衣,"108.946945,34.268354",[],[],[],shopping,1545,2
[],[],古玩市场,[],[],购物服务;专卖店;专营店,[],[],061200,0,[],新城区,[],19991888886,B0FFF6ZA17,北大街113号(北大街地铁站C1东南口步行400米),[],陕西省,[],西安市,[],[],一旺兴邮币卡市场,"108.947702,34.266159",[],[],[],shopping,1545,2
[],[],礼品奢侈品回收,[],[],购物服务;专卖店;专营店,[],[],061200,0,[],新城区,[],15591888886;19991888886,B0L6C7JVHK,北大街通济南坊口通济广场西安邮币卡市场一层,[],陕西省,[],西安市,[],[],西安金丰泰收藏,"108.947931,34.266133",[],[],[],shopping,1545,2
[],[],日杂店,[],[],购物服务;便民商店/便利店;便民商店/便利店,[],[],060200,0,[],新城区,[],15005902409,B0FFKMUGJD,中图国际北1门旁(北大街地铁站C1东南口步行410米),[],陕西省,[],西安市,[],[],徐豪便利店,"108.947820,34.266159",[],[],[],shopping,1545,2
[],[],"购物服务,购物相关场所,购物相关场所",[],[],购物服务;购物相关场所;购物相关场所,[],[],060000,0,[],新城区,[],[],B0M6A5Z8XY,通济中坊与北大街辅路交叉口东南60米,[],陕西省,[],西安市,[],[],初选(北大街店),"108.947725,34.266525",[],[],[],shopping,1545,2
[],[],便利店,[],[],购物服务;便民商店/便利店;便民商店/便利店,[],[],060200,0,[],莲湖区,[],13526266026,B0FFFRC0DJ,二府街,[],陕西省,[],西安市,[],[],邻家生活超市(二府街),"108.944277,34.267056",[],[],[],shopping,1545,2
[],[],茶座,[],[],购物服务;专卖店;专营店,[],[],061200,0,[],莲湖区,[],029-87219802,B001D04VVC,北大街268号,[],陕西省,[],西安市,[],[],天福茗茶(北大街店 ),"108.946928,34.268625",[],[],[],shopping,1545,2
[],[],白酒,[],[],购物服务;专卖店;烟酒专卖店|购物服务;便民商店/便利店;便民商店/便利店,[],[],061210|060200,0,[],新城区,[],[],B0LBTU69O3,通济中坊与北大街辅路交叉口东80米,[],陕西省,[],西安市,[],[],人和玖美烟酒茶,"108.947999,34.266766",[],[],[],shopping,1545,2
B0FFF2CSBO,[],眼镜店,[],[],购物服务;专卖店;眼镜店,[],[],061204,1,[],新城区,[],029-87310127,B0G0GUJCYQ,北大街129号嘉隆大酒店一楼隔壁,[],陕西省,[],西安市,202,[],百视通眼镜66店,"108.947447,34.268464",[],[],[],shopping,1545,2
[],[],饮品,[],[],购物服务;便民商店/便利店;便民商店/便利店|餐饮服务;餐饮相关场所;餐饮相关,[],[],060200|050000,0,[],新城区,[],029-87216813;029-87218818;17792289039,B0FFJ3XUA3,北大街通济中坊9号(北大街中心戴斯酒店旁),[],陕西省,[],西安市,[],"小奶糕,坚果小奶糕,巧克力,奶油",花木兰饮品店(总店),"108.948483,34.266767",[],[],[],shopping,1545,2
[],[],食品公司,[],[],购物服务;便民商店/便利店;便民商店/便利店,[],[],060200,0,[],新城区,[],029-87216813;029-87279446,B0HRJKK51C,北大街通济中坊9号,[],陕西省,[],西安市,[],[],西安市中华食品商店有限公司(通济坊店),"108.948283,34.266768",[],[],[],shopping,1545,2
[],[],服装店,[],[],购物服务;服装鞋帽皮具店;服装鞋帽皮具店,[],[],061100,0,[],莲湖区,[],[],B0FFHU9NJZ,北大街276号(北大街地铁站B西南口步行70米),[],陕西省,[],西安市,[],[],爱依服(莲湖一社区店),"108.946944,34.268873",[],[],[],shopping,1545,2
B001D09K1Z,[],体育用品,[],[],购物服务;体育用品店;体育用品店,[],[],060900,0,[],莲湖区,[],[],B0FFHGS45L,西华门大街15号宏城国际公寓,[],陕西省,[],西安市,320,[],振勇体育生活馆(西华门店),"108.945579,34.265462",[],[],[],shopping,1545,2
B0FFFWACPA,[],钟表行,[],[],购物服务;家电电子卖场;数码电子,[],[],060306,0,[],莲湖区,[],15209297891,B0FFKW7YZA,西华门大街1号凯爱大厦B座9层,[],陕西省,[],西安市,202,[],小天才官方直营店(凯爱大厦B座店),"108.946308,34.265206",[],[],[],shopping,1545,2
[],[],面部护肤,[],[],购物服务;个人用品/化妆品店;其它个人用品店|生活服务;生活服务场所;生活服务场所,[],[],061400|070000,0,[],莲湖区,[],15829723828,B0GUZMGYJR,锐思特逸致酒店地上停车场-嘉隆大厦西门西北70米,[],陕西省,[],西安市,[],[],植物医生(钟楼北大街2店),"108.946944,34.268819",[],[],[],shopping,1545,2
[],[],服饰鞋包,[],[],购物服务;服装鞋帽皮具店;服装鞋帽皮具店,[],[],061100,0,[],新城区,[],[],B0JU499AD4,光辉巷与北大街辅路交叉口东北40米,[],陕西省,[],西安市,[],[],外贸仓集合店(嘉隆大厦店),"108.947436,34.268488",[],[],[],shopping,1545,2
[],[],特产,[],[],购物服务;专卖店;专营店,[],[],061200,0,[],新城区,[],15702915718,B0JURZ5LUN,北大街79号(钟楼地铁站A口步行390米),[],陕西省,[],西安市,[],[],唐三宝陕西特产工厂直营店(北大街店),"108.947543,34.265446",[],[],[],shopping,1545,3
[],[],便利店,[],[],购物服务;便民商店/便利店;便民商店/便利店,[],[],060200,0,[],莲湖区,[],[],B0LUSU3HYZ,友谊楼西北门旁,[],陕西省,[],西安市,[],[],超越便利(二府街店),"108.943843,34.266914",[],[],[],shopping,1545,3
[],[],超市,[],[],购物服务;超级市场;超市|购物服务;便民商店/便利店;便民商店/便利店,[],[],060400|060200,0,[],莲湖区,[],13165725861;4001678955,B0FFKHGZZ2,二府街83号,[],陕西省,[],西安市,[],[],倍乐客生活超市(二府街店),"108.943642,34.267077",[],[],[],shopping,1545,3
[],[],日杂店,[],[],购物服务;便民商店/便利店;便民商店/便利店,[],[],060200,0,[],莲湖区,[],[],B0I2R5UXP0,光辉巷与北大街辅路交叉口西220米,[],陕西省,[],西安市,[],[],红显便利店,"108.945114,34.268739",[],[],[],shopping,1545,3
[],[],五金,[],[],购物服务;家居建材市场;建材五金市场,[],[],060603,0,[],莲湖区,[],[],B0IR3DHWVT,二府街与大莲花池街交叉口东60米,[],陕西省,[],西安市,[],[],昀瑞五金百货店,"108.943809,34.267090",[],[],[],shopping,1545,3
[],[],白酒,[],[],购物服务;专卖店;烟酒专卖店,[],[],061210,0,[],新城区,[],[],B0FFG4ZGXA,通济中坊8号附近,[],陕西省,[],西安市,[],[],转盘烟酒商店,"108.948896,34.266731",[],[],[],shopping,1545,3
B001D0900A,[],五金,[],[],购物服务;家居建材市场;建材五金市场,[],[],060603,1,[],新城区,[],13384948389,B0FFFTIM4L,光辉巷32号(北大街地铁站C东南口步行340米),[],陕西省,[],西安市,320,[],五金水暖建材商店(光辉巷店),"108.948949,34.268020",[],[],[],shopping,1545,3
B001D0WD48,[],手机销售,[],[],购物服务;家电电子卖场;手机销售,[],[],060305,1,[],新城区,[],17734620888;17762126053;18710473888,B0IDVRO0NL,新民街38号1幢1单元10209室,[],陕西省,[],西安市,320,[],三人行通讯(通济中坊二号院店),"108.948913,34.266032",[],[],[],shopping,1545,3
[],[],"购物服务,便民商店/便利店,便民商店/便利店",[],[],购物服务;便民商店/便利店;便民商店/便利店,[],[],060200,0,[],新城区,[],17309221385;17789101985,B0K26CNWUY,北大街129号一层101号,[],陕西省,[],西安市,[],[],唐久便利(北大街口腔医院店),"108.947525,34.269325",[],[],[],shopping,1545,3
[],[],白酒,[],[],购物服务;便民商店/便利店;便民商店/便利店,[],[],060200,0,[],新城区,[],13572079286,B0FFK6BE3R,光辉巷129号广电宾馆对面,[],陕西省,[],西安市,[],[],乐然烟酒便利店,"108.948664,34.268173",[],[],[],shopping,1545,3
B001D0WARR,[],"购物服务,购物相关场所,购物相关场所",[],[],购物服务;购物相关场所;购物相关场所,[],[],060000,0,[],新城区,[],[],B0FFGQ6XPW,西一路街道北大街同济北坊6号中建·世纪领域,[],陕西省,[],西安市,320,[],通济中坊,"108.948991,34.266904",[],[],[],shopping,1545,3
B001D11RUR,[],化妆品,[],[],购物服务;个人用品/化妆品店;其它个人用品店,[],[],061400,0,[],莲湖区,[],18792607786,B0FFICA9AC,宏府大厦A座9层10929室,[],陕西省,[],西安市,202,[],美睐全球美妆集合店(北大街店)(建设中),"108.946325,34.267375",[],[],[],shopping,1545,3
[],[],皮肤管理,[],[],生活服务;美容美发店;美容美发店,[],[],071100,0,[],莲湖区,[],17782534023,B0K14ATUK8,北大街二府街88号(北大街地铁站B西南口步行350米),[],陕西省,[],西安市,[],[],痘庄科学祛痘·皮肤管理中心(北大街店),"108.946386,34.266820",[],[],[],life_service,1545,1
[],[],快递代收,[],[],生活服务;物流速递;物流速递,[],[],070500,0,[],莲湖区,[],[],B0H0ONUKO6,北大街与二府街交叉路口往西北约80米大洋百货(西安店)F1,[],陕西省,[],西安市,[],[],菜鸟驿站(宏府大厦店),"108.946446,34.267199",[],[],[],life_service,1545,1
B001D11RUR,[],手机维修,[],[],生活服务;维修站点;维修站点,[],[],071200,0,[],莲湖区,[],029-87363890,B0J27B5N3I,北大街118号宏府大厦A座12层11204室,[],陕西省,[],西安市,202,[],极客修手机维修·电脑维修·家电维修清洗(西安莲湖维修中心),"108.946793,34.267171",[],[],[],life_service,1545,1
B001D11RV6,[],法律援助,[],[],生活服务;事务所;律师事务所,[],[],070701,0,[],莲湖区,[],029-85258728,B0LGOCPAF9,二府巷22号宏府大厦B座10层,[],陕西省,[],西安市,202,[],西安市法律援助中心,"108.945816,34.267277",[],[],[],life_service,1545,1
B001D11RUR,[],维修站点,[],[],生活服务;维修站点;维修站点,[],[],071200,0,[],莲湖区,[],029-88406577;029-88406677,B0FFH2QVU9,北大街118号宏府大厦10826室,[],陕西省,[],西安市,202,[],索尼特约维修站(宏府大厦A座店),"108.946744,34.267222",[],[],[],life_service,1545,1
B001D11RV6,[],美容,[],[],生活服务;美容美发店;美容美发店,[],[],071100,0,[],莲湖区,[],19991298361,B0KRJD4RQT,宏府大厦B座8层20827,[],陕西省,[],西安市,202,[],新发社(宏府大厦店),"108.945988,34.267275",[],[],[],life_service,1545,1
B0FFKZLU5J,[],公司,[],[],生活服务;生活服务场所;生活服务场所,[],[],070000,0,[],莲湖区,[],029-87209527,B0FFHETBZ8,北大街118号宏府大厦1幢11309室,[],陕西省,[],西安市,202,[],西安森诺德环保科技有限公司,"108.946715,34.267258",[],[],[],life_service,1545,1
B001D11RUR,[],旅行社,[],[],生活服务;旅行社;旅行社,[],[],070100,1,[],莲湖区,[],13679269905,B0FFMCIC3G,北大街宏府大厦A座10714室,[],陕西省,[],西安市,202,[],西安雅橙国际旅行社,"108.946534,34.267238",[],[],[],life_service,1545,1
B001D04LVR,[],旅行社,[],[],生活服务;旅行社;旅行社,[],[],070100,0,[],莲湖区,[],029-87200337;029-87200345;029-87209016,B0FFH4X13H,北大街宏府大厦7层10730室,[],陕西省,[],西安市,202,[],西安新旅国际旅行社有限责任公司(总社),"108.946325,34.267375",[],[],[],life_service,1545,1
B001D11RUR,[],旅行社,[],[],生活服务;旅行社;旅行社,[],[],070100,0,[],莲湖区,[],18049586807;18092763267,B0FFJ12D6G,宏府大厦A座13楼11306室,[],陕西省,[],西安市,202,[],陕西玉屏国际旅行社有限公司,"108.946536,34.267277",[],[],[],life_service,1545,1
[],[],图文快印,[],[],生活服务;摄影冲印店;摄影冲印,[],[],071300,1,[],莲湖区,[],15389264812,B0HDNRF9CH,二府街十号院(北大街地铁站B西南口步行370米),[],陕西省,[],西安市,[],[],图文快印,"108.946028,34.266605",[],[],[],life_service,1545,1
B001D04LVR,[],婚礼策划,[],[],生活服务;生活服务场所;生活服务场所,[],[],070000,0,[],莲湖区,[],029-81527504;18149027818,B0FFHDDE93,北大街238号宏府大厦F8层,[],陕西省,[],西安市,202,[],思达尔婚礼策划,"108.946575,34.267325",[],[],[],life_service,1545,1
B001D04LVR,[],快递柜,[],[],生活服务;物流速递;物流速递,[],[],070500,0,[],莲湖区,[],4000010055,B0FFI59VEV,二府街宏府大厦(北大街地铁站B西南口步行400米),[],陕西省,[],西安市,202,[],宏府大厦二府街楼下丰巢速递易柜(宏府大厦C座店),"108.945752,34.267075",[],[],[],life_service,1545,1
B001D11RUR,[],美发,[],[],生活服务;美容美发店;美容美发店,[],[],071100,0,[],莲湖区,[],[],B0FFMEHV1U,北大街234号宏府大厦A座F7层,[],陕西省,[],西安市,202,[],九龙烫染工作室(宏府大厦店),"108.946833,34.267193",[],[],[],life_service,1545,1
[],[],写真,[],[],生活服务;摄影冲印店;摄影冲印,[],[],071300,0,[],莲湖区,[],[],B0K2S71G8Y,二府街与北大街辅路交叉口西南40米,[],陕西省,[],西安市,[],[],青颜映画写真馆,"108.946825,34.266775",[],[],[],life_service,1545,1
[],[],婚纱礼服,[],[],生活服务;生活服务场所;生活服务场所,[],[],070000,1,[],莲湖区,[],18829285597,B0I2JM3XI2,北大街假日国际公寓2楼,[],陕西省,[],西安市,[],[],沐屿婚纱礼服(西安店),"108.946826,34.266428",[],[],[],life_service,1545,1
[],[],盲人按摩,[],[],生活服务;洗浴推拿场所;洗浴推拿场所,[],[],071400,0,[],莲湖区,[],029-87231340,B0FFF9WI8F,北院门街道二府街35号西安城墙,[],陕西省,[],西安市,[],[],天源盲人推拿按摩保健中心(二府街店),"108.945029,34.266893",[],[],[],life_service,1545,1
[],[],中式糕点,[],[],生活服务;生活服务场所;生活服务场所,[],[],070000,0,[],莲湖区,[],19502902891,B0L6AUSLKE,光辉巷与北大街辅路交叉口西北40米,[],陕西省,[],西安市,[],单人餐,军军绿豆糕(北大街店),"108.946910,34.268366",[],[],[],life_service,1545,1
[],[],快递代收,[],[],生活服务;物流速递;物流速递,[],[],070500,0,[],莲湖区,[],13213216365,B0H6M9HJYM,青年路街道莲湖路6号院5号楼旁边,[],陕西省,[],西安市,[],[],菜鸟驿站(西安莲湖路6号院北宁坊店),"108.945311,34.268121",[],[],[],life_service,1545,1
[],[],"生活服务,生活服务场所,生活服务场所",[],[],生活服务;生活服务场所;生活服务场所,[],[],070000,0,[],莲湖区,[],[],B0JRPKH0UE,北大街辅路与通济南坊交叉口西40米,[],陕西省,[],西安市,[],[],江成美国际,"108.946725,34.265975",[],[],[],life_service,1545,1
B001D0WC74,[],手机维修,[],[],生活服务;维修站点;维修站点,[],[],071200,0,[],新城区,[],[],B0FFGA13PC,北大街85号,[],陕西省,[],西安市,202,[],手机维修中心,"108.947576,34.266154",[],[],[],life_service,1545,1
B0FFFWACPA,[],法律服务,[],[],生活服务;事务所;律师事务所,[],[],070701,1,[],莲湖区,[],029-87201100;029-87201661,B001D05LK8,西华门十字一号凯爱大厦B7-1,[],陕西省,[],西安市,202,[],陕西许小平律师事务所,"108.946471,34.265400",[],[],[],life_service,1545,1
B001D09K1Z,[],维修站点,[],[],生活服务;维修站点;维修站点,[],[],071200,0,[],莲湖区,[],[],B0K6CHVN3W,西华门大街15号宏城国际公寓C座1104室,[],陕西省,[],西安市,320,[],陕西优学派售后(宏城国际公寓店),"108.945793,34.265616",[],[],[],life_service,1545,1
[],[],房产中介,[],[],生活服务;中介机构;中介机构,[],[],071600,0,[],莲湖区,[],[],B0L1ALK7MO,二府街30号,[],陕西省,[],西安市,[],[],匠心找房,"108.944690,34.266792",[],[],[],life_service,1545,1
[],[],养老院,[],[],生活服务;生活服务场所;生活服务场所,[],[],070000,0,[],莲湖区,[],[],B0FFHNM4JE,八家巷与麦苋街交叉口东140米,[],陕西省,[],西安市,[],[],居家养老服务示范站,"108.944516,34.266467",[],[],[],life_service,1545,1
B0FFFWACPA,[],手机配件销售,[],[],生活服务;美容美发店;美容美发店,[],[],071100,0,[],莲湖区,[],18991128445,B0L0YS6ICD,西华门1号凯爱大厦B座6-5室(办公楼六楼),[],陕西省,[],西安市,202,[],蓝猩先生形象授权店(天海数码钟楼店),"108.946329,34.265327",[],[],[],life_service,1545,2
[],[],汽车租赁,[],[],生活服务;生活服务场所;生活服务场所,[],[],070000,1,[],新城区,[],18109205679,B0KR3Z3FWD,通济南坊向东100米,[],陕西省,[],西安市,[],[],名师傅电动车租赁(北大街店),"108.948175,34.266175",[],[],[],life_service,1545,2
[],[],废品回收,[],[],生活服务;生活服务场所;生活服务场所,[],[],070000,0,[],新城区,[],[],B0G0FLCBEW,通济中坊与北大街辅路交叉口东100米,[],陕西省,[],西安市,[],[],显华再生资源回收服务点,"108.948371,34.266854",[],[],[],life_service,1545,2
B0FFFWACPA,[],会计事务,[],[],生活服务;生活服务场所;生活服务场所,[],[],070000,1,[],莲湖区,[],19929955805,B0JUYZMNXL,凯爱大厦B座501d(钟楼地铁站A口步行340米),[],陕西省,[],西安市,202,[],西安资升升企业注册代理记账工商注册,"108.946469,34.265353",[],[],[],life_service,1545,2
[],[],福利彩票,[],[],生活服务;彩票彩券销售点;彩票彩券销售点,[],[],071800,0,[],莲湖区,[],13319181798,B0FFJREILF,友谊楼西北门旁,[],陕西省,[],西安市,[],[],中国福利彩票(二府街店),"108.944119,34.267056",[],[],[],life_service,1545,2
[],[],零食,[],[],生活服务;生活服务场所;生活服务场所,[],[],070000,0,[],莲湖区,[],4000107777,B0L37RMIS9,北大街276号(北大街地铁站B西南口步行70米),[],陕西省,[],西安市,[],[],好想来省钱超市(西安莲湖区北大街地铁口B口店),"108.946894,34.269030",[],[],[],life_service,1545,2
B0FFF9WI89,[],电讯营业厅,[],[],生活服务;电讯营业厅;电讯营业厅,[],[],070600,0,[],莲湖区,[],[],B0L3A1WQTL,二府街34号友谊楼,[],陕西省,[],西安市,320,[],中国电信(大莲花池街店),"108.944054,34.266873",[],[],[],life_service,1545,2
[],[],物流,[],[],生活服务;生活服务场所;生活服务场所,[],[],070000,0,[],新城区,[],18291911873,B0LD6782KM,西一路街道通济南坊5号楼仟那酒店底商顺丰速运,[],陕西省,[],西安市,[],[],顺丰速运(通济南坊店),"108.948504,34.266202",[],[],[],life_service,1545,2
B001D0WARR,[],快递代收,[],[],生活服务;物流速递;物流速递,[],[],070500,1,[],新城区,[],17392529672,B0GRLHMYRS,西一路街道通济中坊世纪领域2号商铺,[],陕西省,[],西安市,320,[],菜鸟驿站(中建·世纪领域店),"108.948778,34.266958",[],[],[],life_service,1545,2
[],[],快递代收,[],[],生活服务;物流速递;物流速递,[],[],070500,0,[],莲湖区,[],18629426446,B0JRCXDBEW,北院门街道二府街二府园3号面条店旁边,[],陕西省,[],西安市,[],[],菜鸟驿站(二府街店),"108.943887,34.266872",[],[],[],life_service,1545,2
B001D07VGZ,[],营业厅,[],[],生活服务;生活服务场所;生活服务场所,[],[],070000,0,[],莲湖区,[],029-87201393,B001D07MJ8,西华门1号凯爱大厦A座(钟楼地铁站A口步行310米),[],陕西省,[],西安市,202,[],中国工商银行股份有限公司西安北大街支行营业室工行驿站,"108.946712,34.265059",[],[],[],life_service,1545,2
[],[],面部护肤,[],[],购物服务;个人用品/化妆品店;其它个人用品店|生活服务;生活服务场所;生活服务场所,[],[],061400|070000,0,[],莲湖区,[],15829723828,B0GUZMGYJR,锐思特逸致酒店地上停车场-嘉隆大厦西门西北70米,[],陕西省,[],西安市,[],[],植物医生(钟楼北大街2店),"108.946944,34.268819",[],[],[],life_service,1545,2
B001D0WARR,[],盲人按摩,[],[],生活服务;洗浴推拿场所;洗浴推拿场所,[],[],071400,1,[],新城区,[],15829210669,B0KA5Z1OPW,北大街通济北坊6号中建·世纪领域西侧底商,[],陕西省,[],西安市,320,[],好轻松盲人按摩(中建·世纪领域店),"108.948778,34.267080",[],[],[],life_service,1545,2
[],[],图文快印,[],[],生活服务;生活服务场所;生活服务场所,[],[],070000,0,[],莲湖区,[],13669283242;13891838376,B001D06MP0,北大街西二府街62号,[],陕西省,[],西安市,[],[],晶达印刷,"108.943650,34.266948",[],[],[],life_service,1545,2
B001D0WARR,[],送水站,[],[],生活服务;生活服务场所;生活服务场所,[],[],070000,0,[],新城区,[],[],B0FFGK8M6W,北大街地铁站C东南口步行490米,[],陕西省,[],西安市,320,[],涟漪(中建·世纪领域店),"108.948778,34.267099",[],[],[],life_service,1545,2
[],[],美发,[],[],生活服务;美容美发店;美容美发店,[],[],071100,0,[],新城区,[],15202458201;17791530520,B0FFIKSPLI,新民街109号,[],陕西省,[],西安市,[],[],发诺造型,"108.948386,34.268173",[],[],[],life_service,1545,2
[],[],"生活服务,生活服务场所,生活服务场所",[],[],生活服务;生活服务场所;生活服务场所,[],[],070000,0,[],莲湖区,[],[],B0LKBRUWO1,北大街辅路与西华门大街交叉口西北40米,[],陕西省,[],西安市,[],[],美团外卖柜,"108.946625,34.265125",[],[],[],life_service,1545,2
B001D14X1C,[],彩妆造型,[],[],生活服务;摄影冲印店;摄影冲印,[],[],071300,0,[],新城区,[],[],B0KRBULUBE,通济南坊6交通银行家属院,[],陕西省,[],西安市,320,[],红楼灵境汉服妆造摄影,"108.948444,34.266082",[],[],[],life_service,1545,2
[],[],服装店,[],[],生活服务;生活服务场所;生活服务场所,[],[],070000,0,[],莲湖区,[],13032979110;13259795579,B0JR7RHXPB,北大街地铁B口负一层(北大街地铁站B西南口旁),[],陕西省,[],西安市,[],[],长安悦色唐装汉服妆造跟拍,"108.946837,34.269333",[],[],[],life_service,1545,2
[],[],修脚,[],[],生活服务;生活服务场所;生活服务场所,[],[],070000,1,[],莲湖区,[],18629029128,B0K60UZPOT,北院门街道二府街45号,[],陕西省,[],西安市,[],[],紫阳专业修脚,"108.943575,34.267066",[],[],[],life_service,1545,2
[],[],物流,[],[],生活服务;物流速递;物流速递,[],[],070500,0,[],新城区,[],13891847166,B0FFI3197I,新民街38号,[],陕西省,[],西安市,[],[],百腾物流(北大街店),"108.948823,34.266063",[],[],[],life_service,1545,2
B001D0WARR,[],美容,[],[],生活服务;美容美发店;美容美发店,[],[],071100,0,[],新城区,[],029-87218092,B0I1BSTCUX,通济北坊6号(北大街地铁站C1东南口步行460米),[],陕西省,[],西安市,320,[],姬秀坊美容生活馆(中建·世纪领域店),"108.949019,34.266863",[],[],[],life_service,1545,2
[],[],营业厅,[],[],金融保险服务;银行;银行|生活服务;生活服务场所;生活服务场所,[],[],160100|070000,2,[],新城区,[],029-87280364,B0J12U68QV,北大街199号(北大街地铁站C东南口步行120米),[],陕西省,[],西安市,[],[],西安银行(新城支行),"108.947925,34.269325",[],[],[],life_service,1545,2
B001D0WARR,[],美容,[],[],生活服务;美容美发店;美容美发店,[],[],071100,0,[],新城区,[],[],B0K37BQU0H,西一路街道北大街同济北坊6号中建·世纪领域,[],陕西省,[],西安市,320,[],久香宫美容中心(通济坊店),"108.949025,34.266861",[],[],[],life_service,1545,2
